,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,speed
184,upleft,0.09098244458436966,6.962551116943359,6.620169639587402,-0.013709649443626404,0.016688838601112366,-0.02054767496883869,264.9993554871703,
185,upleft,0.12929083406925201,6.790163516998291,6.265817165374756,-0.008822727017104626,0.09854478389024734,-0.0981275662779808,264.9993554871703,
186,downright,0.028731297701597214,6.869174480438232,6.727912425994873,0.012557556852698326,0.009969321079552174,-0.03520843759179115,265.0909382875136,
187,downright,0.35674694180488586,6.988888263702393,6.639324188232422,0.036381300538778305,0.003249803092330694,0.025267219170928,265.0909382875136,
188,downright,0.3184385597705841,6.9601569175720215,6.567495822906494,0.02355313114821911,-0.01996307633817196,0.005108666140586138,265.0909382875136,
189,downright,0.28731298446655273,6.969734191894531,6.6776323318481445,-0.030813874676823616,0.01852143555879593,-0.010773830115795135,265.0909382875136,
190,downright,0.12210801243782043,7.036773681640625,6.759037971496582,-0.001492343726567924,-0.004691444803029299,0.0026652049273252487,265.0909382875136,
191,downright,0.12689656019210815,7.070293426513672,6.790163516998291,-0.005768400616943836,0.008136725053191185,0.009995588101446629,265.0909382875136,
192,downright,0.22027328610420227,7.091842174530029,6.845231533050537,0.004616308491677046,-0.0004153883783146739,0.017936836928129196,265.0909382875136,
193,downright,0.36871832609176636,7.0224080085754395,6.818894863128662,0.019277075305581093,-0.0053023104555904865,0.025267219170928,265.44004998155935,
194,downright,0.282524436712265,7.01283073425293,6.648900985717773,0.026607457548379898,0.028906142339110374,-0.008330369368195534,265.44004998155935,
195,downright,0.17238777875900269,6.976916790008545,6.562707424163818,-0.019818300381302834,-0.01385442353785038,0.002054339973255992,265.44004998155935,
196,downright,0.27534160017967224,6.938608169555664,6.715940952301025,-0.015542243607342243,-0.008967502042651176,0.003276070347055793,265.44004998155935,
197,downright,0.15802213549613953,6.976916790008545,6.756643295288086,-0.011877053417265415,-0.008356637321412563,0.03259760141372681,265.44004998155935,
198,downright,0.38547825813293457,7.0822649002075195,6.826077461242676,-0.010044457390904427,-0.0004153883783146739,0.014271644875407219,265.44004998155935,
199,downright,0.2705530524253845,7.101418972015381,6.773403644561768,-0.008822727017104626,0.003249803092330694,-0.001610851613804698,265.44004998155935,
200,downright,0.2944957911968231,7.048745155334473,6.790163516998291,-0.0027140744496136904,-0.01935221068561077,-0.009552099741995335,265.46773793799116,
201,downright,0.22745610773563385,6.974522590637207,6.792557716369629,-0.006990130990743637,0.008136725053191185,-0.0003891211817972362,265.46773793799116,
202,downright,0.23463892936706543,6.9601569175720215,6.778192043304443,0.01316842157393694,-0.0010262535652145743,0.014271644875407219,265.46773793799116,
203,downright,0.30407288670539856,6.986494064331055,6.636929988861084,-0.0051575349643826485,-0.007134906481951475,0.005719530861824751,265.46773793799116,
204,downright,0.24421602487564087,6.976916790008545,6.782980442047119,-0.02348349243402481,-0.0034697146620601416,-0.005276042968034744,265.46773793799116,
205,downright,0.19872480630874634,7.003253936767578,6.87156867980957,0.008281500078737736,-0.01996307633817196,0.01732597127556801,265.46773793799116,
206,downright,0.3016786277294159,7.048745155334473,6.7135467529296875,0.018666209653019905,-0.013243558816611767,0.011828184127807617,265.46773793799116,
